Austro Control,0.7732295115008364,1.0413597999577269
BULATSA,0.3392270902233227,0.3797058409785563
ANS CR,0.7720067178437794,0.6854255151000718
DCAC Cyprus,0.2408173441521733,3.0720095879573703
ARMATS,0.056124032939170974,0.055954214602420775
DHMI,0.3119345663852093,2.2479915150004617
ENAV,0.3767436209016671,1.00031884043551
EANS,0.04785528557866867,0.04881641709135857
Croatia Control,0.8369973127528805,1.6753689074904028
Avinor (Continental),0.21390140821898795,0.18805437712361023
DFS,0.6478262889177534,0.7879948176341695
ANS Finland,0.18937226426638037,0.18377096985634572
Albcontrol,0.42363081457372326,0.4952678952680827
HCAA,0.1400337112901781,0.20175882837638304
DSNA,0.28399775166507224,0.5748762991393435
ENAIRE,0.22515179188125028,0.20432358057961364
LFV,0.163603614048643,0.15083501224398546
LPS,0.645005065734643,0.5389049105346138
HungaroControl,0.42818269718169094,0.29566019600168847
M-NAV,0.6486636967014389,1.1197555093003928
MOLDATSA,0.03452267401557473,0.033334787874220444
NATS (Continental),1.9465539712238575,27.72549145339204
NAVIAIR,0.2983253172732768,0.721667318389719
PANSA,0.21269899577787385,0.2711402902051376
LVNL,1.3166854007932105,1.321330476369747
LGS,0.060117737374399516,0.0566438988785374
IAA,0.3850151986637407,0.5599886534467585
MATS,0.056038673094297976,0.05992997958229202
NAV Portugal (Continental),0.14654859290177427,4.198429527428509
MUAC,0.6864807085340605,6.0179562832589895
Oro Navigacija,0.07705247604201805,0.0923112930506639
ROMATSA,0.25439895415981684,0.19132257686552856
SMATSA,0.9146159546832359,7.292967969677602
Skyguide,1.1931588772090533,2.0226116089593638
UkSATSE,0.04258861206144385,0.06808472426630581
Slovenia Control,2.138443507683639,2.967694305587144
Sakaeronavigatsia,1.2393983351800004,1.6164937121888954
skeyes,4.315112846948774,3.2753501178383124
ANS CR,0.7720067178437794,0.6854255151000718
ARMATS,0.056124032939170974,0.055954214602420775
BULATSA,0.3392270902233227,0.3797058409785563
DHMI,0.3119345663852093,2.2479915150004617
EANS,0.04785528557866867,0.04881641709135857
Austro Control,0.7732295115008364,1.0413597999577269
DCAC Cyprus,0.2408173441521733,3.0720095879573703
ENAV,0.3767436209016671,1.00031884043551
ANS Finland,0.18937226426638037,0.18377096985634572
Albcontrol,0.42363081457372326,0.4952678952680827
DSNA,0.28399775166507224,0.5748762991393435
Croatia Control,0.8369973127528805,1.6753689074904028
ENAIRE,0.22515179188125028,0.20432358057961364
Avinor (Continental),0.21390140821898795,0.18805437712361023
HCAA,0.1400337112901781,0.20175882837638304
DFS,0.6478262889177534,0.7879948176341695
HungaroControl,0.42818269718169094,0.29566019600168847
LFV,0.163603614048643,0.15083501224398546
LPS,0.645005065734643,0.5389049105346138
MOLDATSA,0.03452267401557473,0.033334787874220444
M-NAV,0.6486636967014389,1.1197555093003928
NATS (Continental),1.9465539712238575,27.72549145339204
NAVIAIR,0.2983253172732768,0.721667318389719
PANSA,0.21269899577787385,0.2711402902051376
IAA,0.3850151986637407,0.5599886534467585
LGS,0.060117737374399516,0.0566438988785374
MUAC,0.6864807085340605,6.0179562832589895
LVNL,1.3166854007932105,1.321330476369747
MATS,0.056038673094297976,0.05992997958229202
NAV Portugal (Continental),0.14654859290177427,4.198429527428509
Oro Navigacija,0.07705247604201805,0.0923112930506639
ROMATSA,0.25439895415981684,0.19132257686552856
Skyguide,1.1931588772090533,2.0226116089593638
SMATSA,0.9146159546832359,7.292967969677602
UkSATSE,0.04258861206144385,0.06808472426630581
skeyes,4.315112846948774,3.2753501178383124
Sakaeronavigatsia,1.2393983351800004,1.6164937121888954
Slovenia Control,2.138443507683639,2.967694305587144
ARMATS,0.056124032939170974,0.055954214602420775
ANS CR,0.7720067178437794,0.6854255151000718
ENAV,0.3767436209016671,1.00031884043551
Austro Control,0.7732295115008364,1.0413597999577269
BULATSA,0.3392270902233227,0.3797058409785563
DHMI,0.3119345663852093,2.2479915150004617
DCAC Cyprus,0.2408173441521733,3.0720095879573703
EANS,0.04785528557866867,0.04881641709135857
HCAA,0.1400337112901781,0.20175882837638304
Albcontrol,0.42363081457372326,0.4952678952680827
ANS Finland,0.18937226426638037,0.18377096985634572
DSNA,0.28399775166507224,0.5748762991393435
Avinor (Continental),0.21390140821898795,0.18805437712361023
Croatia Control,0.8369973127528805,1.6753689074904028
DFS,0.6478262889177534,0.7879948176341695
ENAIRE,0.22515179188125028,0.20432358057961364
HungaroControl,0.42818269718169094,0.29566019600168847
LFV,0.163603614048643,0.15083501224398546
M-NAV,0.6486636967014389,1.1197555093003928
LPS,0.645005065734643,0.5389049105346138
MOLDATSA,0.03452267401557473,0.033334787874220444
NATS (Continental),1.9465539712238575,27.72549145339204
PANSA,0.21269899577787385,0.2711402902051376
NAVIAIR,0.2983253172732768,0.721667318389719
IAA,0.3850151986637407,0.5599886534467585
MATS,0.056038673094297976,0.05992997958229202
LGS,0.060117737374399516,0.0566438988785374
LVNL,1.3166854007932105,1.321330476369747
MUAC,0.6864807085340605,6.0179562832589895
NAV Portugal (Continental),0.14654859290177427,4.198429527428509
ROMATSA,0.25439895415981684,0.19132257686552856
Oro Navigacija,0.07705247604201805,0.0923112930506639
SMATSA,0.9146159546832359,7.292967969677602
Skyguide,1.1931588772090533,2.0226116089593638
UkSATSE,0.04258861206144385,0.06808472426630581
Sakaeronavigatsia,1.2393983351800004,1.6164937121888954
skeyes,4.315112846948774,3.2753501178383124
Slovenia Control,2.138443507683639,2.967694305587144
BULATSA,0.3392270902233227,0.3797058409785563
ARMATS,0.056124032939170974,0.055954214602420775
DHMI,0.3119345663852093,2.2479915150004617
Austro Control,0.7732295115008364,1.0413597999577269
ANS CR,0.7720067178437794,0.6854255151000718
ENAV,0.3767436209016671,1.00031884043551
EANS,0.04785528557866867,0.04881641709135857
DCAC Cyprus,0.2408173441521733,3.0720095879573703
Albcontrol,0.42363081457372326,0.4952678952680827
Croatia Control,0.8369973127528805,1.6753689074904028
ANS Finland,0.18937226426638037,0.18377096985634572
Avinor (Continental),0.21390140821898795,0.18805437712361023
DSNA,0.28399775166507224,0.5748762991393435
HCAA,0.1400337112901781,0.20175882837638304
DFS,0.6478262889177534,0.7879948176341695
ENAIRE,0.22515179188125028,0.20432358057961364
HungaroControl,0.42818269718169094,0.29566019600168847
LFV,0.163603614048643,0.15083501224398546
NATS (Continental),1.9465539712238575,27.72549145339204
LPS,0.645005065734643,0.5389049105346138
M-NAV,0.6486636967014389,1.1197555093003928
MOLDATSA,0.03452267401557473,0.033334787874220444
NAVIAIR,0.2983253172732768,0.721667318389719
PANSA,0.21269899577787385,0.2711402902051376
LGS,0.060117737374399516,0.0566438988785374
IAA,0.3850151986637407,0.5599886534467585
NAV Portugal (Continental),0.14654859290177427,4.198429527428509
LVNL,1.3166854007932105,1.321330476369747
MATS,0.056038673094297976,0.05992997958229202
MUAC,0.6864807085340605,6.0179562832589895
Oro Navigacija,0.07705247604201805,0.0923112930506639
ROMATSA,0.25439895415981684,0.19132257686552856
SMATSA,0.9146159546832359,7.292967969677602
Skyguide,1.1931588772090533,2.0226116089593638
UkSATSE,0.04258861206144385,0.06808472426630581
Slovenia Control,2.138443507683639,2.967694305587144
Sakaeronavigatsia,1.2393983351800004,1.6164937121888954
skeyes,4.315112846948774,3.2753501178383124
EANS,0.04785528557866867,0.04881641709135857
BULATSA,0.3392270902233227,0.3797058409785563
DHMI,0.3119345663852093,2.2479915150004617
ANS CR,0.7720067178437794,0.6854255151000718
DCAC Cyprus,0.2408173441521733,3.0720095879573703
ARMATS,0.056124032939170974,0.055954214602420775
Austro Control,0.7732295115008364,1.0413597999577269
ENAV,0.3767436209016671,1.00031884043551
ENAIRE,0.22515179188125028,0.20432358057961364
Albcontrol,0.42363081457372326,0.4952678952680827
Croatia Control,0.8369973127528805,1.6753689074904028
HCAA,0.1400337112901781,0.20175882837638304
DSNA,0.28399775166507224,0.5748762991393435
ANS Finland,0.18937226426638037,0.18377096985634572
DFS,0.6478262889177534,0.7879948176341695
Avinor (Continental),0.21390140821898795,0.18805437712361023
HungaroControl,0.42818269718169094,0.29566019600168847
LPS,0.645005065734643,0.5389049105346138
MOLDATSA,0.03452267401557473,0.033334787874220444
LFV,0.163603614048643,0.15083501224398546
M-NAV,0.6486636967014389,1.1197555093003928
NATS (Continental),1.9465539712238575,27.72549145339204
NAVIAIR,0.2983253172732768,0.721667318389719
PANSA,0.21269899577787385,0.2711402902051376
IAA,0.3850151986637407,0.5599886534467585
LVNL,1.3166854007932105,1.321330476369747
LGS,0.060117737374399516,0.0566438988785374
MUAC,0.6864807085340605,6.0179562832589895
MATS,0.056038673094297976,0.05992997958229202
Oro Navigacija,0.07705247604201805,0.0923112930506639
NAV Portugal (Continental),0.14654859290177427,4.198429527428509
ROMATSA,0.25439895415981684,0.19132257686552856
SMATSA,0.9146159546832359,7.292967969677602
Skyguide,1.1931588772090533,2.0226116089593638
UkSATSE,0.04258861206144385,0.06808472426630581
Sakaeronavigatsia,1.2393983351800004,1.6164937121888954
Slovenia Control,2.138443507683639,2.967694305587144
skeyes,4.315112846948774,3.2753501178383124
Austro Control,0.7732295115008364,1.0413597999577269
ANS CR,0.7720067178437794,0.6854255151000718
ENAV,0.3767436209016671,1.00031884043551
EANS,0.04785528557866867,0.04881641709135857
DHMI,0.3119345663852093,2.2479915150004617
BULATSA,0.3392270902233227,0.3797058409785563
ARMATS,0.056124032939170974,0.055954214602420775
DCAC Cyprus,0.2408173441521733,3.0720095879573703
ANS Finland,0.18937226426638037,0.18377096985634572
DSNA,0.28399775166507224,0.5748762991393435
Avinor (Continental),0.21390140821898795,0.18805437712361023
Croatia Control,0.8369973127528805,1.6753689074904028
HCAA,0.1400337112901781,0.20175882837638304
ENAIRE,0.22515179188125028,0.20432358057961364
Albcontrol,0.42363081457372326,0.4952678952680827
DFS,0.6478262889177534,0.7879948176341695
HungaroControl,0.42818269718169094,0.29566019600168847
LPS,0.645005065734643,0.5389049105346138
M-NAV,0.6486636967014389,1.1197555093003928
NATS (Continental),1.9465539712238575,27.72549145339204
LFV,0.163603614048643,0.15083501224398546
MOLDATSA,0.03452267401557473,0.033334787874220444
PANSA,0.21269899577787385,0.2711402902051376
NAVIAIR,0.2983253172732768,0.721667318389719
IAA,0.3850151986637407,0.5599886534467585
MATS,0.056038673094297976,0.05992997958229202
LVNL,1.3166854007932105,1.321330476369747
MUAC,0.6864807085340605,6.0179562832589895
LGS,0.060117737374399516,0.0566438988785374
Oro Navigacija,0.07705247604201805,0.0923112930506639
NAV Portugal (Continental),0.14654859290177427,4.198429527428509
ROMATSA,0.25439895415981684,0.19132257686552856
SMATSA,0.9146159546832359,7.292967969677602
UkSATSE,0.04258861206144385,0.06808472426630581
Skyguide,1.1931588772090533,2.0226116089593638
Sakaeronavigatsia,1.2393983351800004,1.6164937121888954
skeyes,4.315112846948774,3.2753501178383124
Slovenia Control,2.138443507683639,2.967694305587144
ARMATS,0.056124032939170974,0.055954214602420775
ANS CR,0.7720067178437794,0.6854255151000718
EANS,0.04785528557866867,0.04881641709135857
DCAC Cyprus,0.2408173441521733,3.0720095879573703
DHMI,0.3119345663852093,2.2479915150004617
ENAV,0.3767436209016671,1.00031884043551
BULATSA,0.3392270902233227,0.3797058409785563
Austro Control,0.7732295115008364,1.0413597999577269
Albcontrol,0.42363081457372326,0.4952678952680827
ANS Finland,0.18937226426638037,0.18377096985634572
Croatia Control,0.8369973127528805,1.6753689074904028
DFS,0.6478262889177534,0.7879948176341695
DSNA,0.28399775166507224,0.5748762991393435
ENAIRE,0.22515179188125028,0.20432358057961364
HCAA,0.1400337112901781,0.20175882837638304
Avinor (Continental),0.21390140821898795,0.18805437712361023
LFV,0.163603614048643,0.15083501224398546
HungaroControl,0.42818269718169094,0.29566019600168847
M-NAV,0.6486636967014389,1.1197555093003928
NAVIAIR,0.2983253172732768,0.721667318389719
NATS (Continental),1.9465539712238575,27.72549145339204
LPS,0.645005065734643,0.5389049105346138
MOLDATSA,0.03452267401557473,0.033334787874220444
PANSA,0.21269899577787385,0.2711402902051376
LGS,0.060117737374399516,0.0566438988785374
IAA,0.3850151986637407,0.5599886534467585
Oro Navigacija,0.07705247604201805,0.0923112930506639
MATS,0.056038673094297976,0.05992997958229202
NAV Portugal (Continental),0.14654859290177427,4.198429527428509
MUAC,0.6864807085340605,6.0179562832589895
LVNL,1.3166854007932105,1.321330476369747
ROMATSA,0.25439895415981684,0.19132257686552856
SMATSA,0.9146159546832359,7.292967969677602
Skyguide,1.1931588772090533,2.0226116089593638
UkSATSE,0.04258861206144385,0.06808472426630581
Slovenia Control,2.138443507683639,2.967694305587144
Sakaeronavigatsia,1.2393983351800004,1.6164937121888954
skeyes,4.315112846948774,3.2753501178383124
ANS CR,0.7720067178437794,0.6854255151000718
DCAC Cyprus,0.2408173441521733,3.0720095879573703
DHMI,0.3119345663852093,2.2479915150004617
BULATSA,0.3392270902233227,0.3797058409785563
ARMATS,0.056124032939170974,0.055954214602420775
Austro Control,0.7732295115008364,1.0413597999577269
EANS,0.04785528557866867,0.04881641709135857
ENAV,0.3767436209016671,1.00031884043551
ANS Finland,0.18937226426638037,0.18377096985634572
DSNA,0.28399775166507224,0.5748762991393435
DFS,0.6478262889177534,0.7879948176341695
ENAIRE,0.22515179188125028,0.20432358057961364
Croatia Control,0.8369973127528805,1.6753689074904028
Albcontrol,0.42363081457372326,0.4952678952680827
HCAA,0.1400337112901781,0.20175882837638304
Avinor (Continental),0.21390140821898795,0.18805437712361023
HungaroControl,0.42818269718169094,0.29566019600168847
LPS,0.645005065734643,0.5389049105346138
M-NAV,0.6486636967014389,1.1197555093003928
LFV,0.163603614048643,0.15083501224398546
NATS (Continental),1.9465539712238575,27.72549145339204
MOLDATSA,0.03452267401557473,0.033334787874220444
NAVIAIR,0.2983253172732768,0.721667318389719
PANSA,0.21269899577787385,0.2711402902051376
IAA,0.3850151986637407,0.5599886534467585
LVNL,1.3166854007932105,1.321330476369747
MATS,0.056038673094297976,0.05992997958229202
MUAC,0.6864807085340605,6.0179562832589895
LGS,0.060117737374399516,0.0566438988785374
NAV Portugal (Continental),0.14654859290177427,4.198429527428509
Oro Navigacija,0.07705247604201805,0.0923112930506639
ROMATSA,0.25439895415981684,0.19132257686552856
SMATSA,0.9146159546832359,7.292967969677602
Skyguide,1.1931588772090533,2.0226116089593638
UkSATSE,0.04258861206144385,0.06808472426630581
Sakaeronavigatsia,1.2393983351800004,1.6164937121888954
Slovenia Control,2.138443507683639,2.967694305587144
skeyes,4.315112846948774,3.2753501178383124
Austro Control,0.7732295115008364,1.0413597999577269
DHMI,0.3119345663852093,2.2479915150004617
EANS,0.04785528557866867,0.04881641709135857
ARMATS,0.056124032939170974,0.055954214602420775
BULATSA,0.3392270902233227,0.3797058409785563
DCAC Cyprus,0.2408173441521733,3.0720095879573703
ANS CR,0.7720067178437794,0.6854255151000718
ENAV,0.3767436209016671,1.00031884043551
Avinor (Continental),0.21390140821898795,0.18805437712361023
DSNA,0.28399775166507224,0.5748762991393435
Croatia Control,0.8369973127528805,1.6753689074904028
HCAA,0.1400337112901781,0.20175882837638304
ENAIRE,0.22515179188125028,0.20432358057961364
Albcontrol,0.42363081457372326,0.4952678952680827
ANS Finland,0.18937226426638037,0.18377096985634572
DFS,0.6478262889177534,0.7879948176341695
HungaroControl,0.42818269718169094,0.29566019600168847
M-NAV,0.6486636967014389,1.1197555093003928
LPS,0.645005065734643,0.5389049105346138
LFV,0.163603614048643,0.15083501224398546
NATS (Continental),1.9465539712238575,27.72549145339204
MOLDATSA,0.03452267401557473,0.033334787874220444
PANSA,0.21269899577787385,0.2711402902051376
NAVIAIR,0.2983253172732768,0.721667318389719
IAA,0.3850151986637407,0.5599886534467585
MATS,0.056038673094297976,0.05992997958229202
LGS,0.060117737374399516,0.0566438988785374
Oro Navigacija,0.07705247604201805,0.0923112930506639
ROMATSA,0.25439895415981684,0.19132257686552856
NAV Portugal (Continental),0.14654859290177427,4.198429527428509
MUAC,0.6864807085340605,6.0179562832589895
LVNL,1.3166854007932105,1.321330476369747
SMATSA,0.9146159546832359,7.292967969677602
Skyguide,1.1931588772090533,2.0226116089593638
UkSATSE,0.04258861206144385,0.06808472426630581
Sakaeronavigatsia,1.2393983351800004,1.6164937121888954
Slovenia Control,2.138443507683639,2.967694305587144
skeyes,4.315112846948774,3.2753501178383124
Austro Control,0.7732295115008364,1.0413597999577269
ENAV,0.3767436209016671,1.00031884043551
DCAC Cyprus,0.2408173441521733,3.0720095879573703
ARMATS,0.056124032939170974,0.055954214602420775
ANS CR,0.7720067178437794,0.6854255151000718
DHMI,0.3119345663852093,2.2479915150004617
BULATSA,0.3392270902233227,0.3797058409785563
EANS,0.04785528557866867,0.04881641709135857
Avinor (Continental),0.21390140821898795,0.18805437712361023
Albcontrol,0.42363081457372326,0.4952678952680827
ENAIRE,0.22515179188125028,0.20432358057961364
ANS Finland,0.18937226426638037,0.18377096985634572
DFS,0.6478262889177534,0.7879948176341695
HCAA,0.1400337112901781,0.20175882837638304
DSNA,0.28399775166507224,0.5748762991393435
Croatia Control,0.8369973127528805,1.6753689074904028
HungaroControl,0.42818269718169094,0.29566019600168847
MOLDATSA,0.03452267401557473,0.033334787874220444
LPS,0.645005065734643,0.5389049105346138
LFV,0.163603614048643,0.15083501224398546
PANSA,0.21269899577787385,0.2711402902051376
NATS (Continental),1.9465539712238575,27.72549145339204
M-NAV,0.6486636967014389,1.1197555093003928
NAVIAIR,0.2983253172732768,0.721667318389719
IAA,0.3850151986637407,0.5599886534467585
MUAC,0.6864807085340605,6.0179562832589895
LGS,0.060117737374399516,0.0566438988785374
MATS,0.056038673094297976,0.05992997958229202
LVNL,1.3166854007932105,1.321330476369747
ROMATSA,0.25439895415981684,0.19132257686552856
NAV Portugal (Continental),0.14654859290177427,4.198429527428509
Oro Navigacija,0.07705247604201805,0.0923112930506639
Skyguide,1.1931588772090533,2.0226116089593638
SMATSA,0.9146159546832359,7.292967969677602
UkSATSE,0.04258861206144385,0.06808472426630581
Slovenia Control,2.138443507683639,2.967694305587144
Sakaeronavigatsia,1.2393983351800004,1.6164937121888954
skeyes,4.315112846948774,3.2753501178383124
BULATSA,0.3392270902233227,0.3797058409785563
ARMATS,0.056124032939170974,0.055954214602420775
ANS CR,0.7720067178437794,0.6854255151000718
DCAC Cyprus,0.2408173441521733,3.0720095879573703
Austro Control,0.7732295115008364,1.0413597999577269
ENAV,0.3767436209016671,1.00031884043551
DHMI,0.3119345663852093,2.2479915150004617
EANS,0.04785528557866867,0.04881641709135857
ANS Finland,0.18937226426638037,0.18377096985634572
DFS,0.6478262889177534,0.7879948176341695
Albcontrol,0.42363081457372326,0.4952678952680827
Croatia Control,0.8369973127528805,1.6753689074904028
HCAA,0.1400337112901781,0.20175882837638304
DSNA,0.28399775166507224,0.5748762991393435
ENAIRE,0.22515179188125028,0.20432358057961364
Avinor (Continental),0.21390140821898795,0.18805437712361023
LPS,0.645005065734643,0.5389049105346138
M-NAV,0.6486636967014389,1.1197555093003928
HungaroControl,0.42818269718169094,0.29566019600168847
LFV,0.163603614048643,0.15083501224398546
NATS (Continental),1.9465539712238575,27.72549145339204
MOLDATSA,0.03452267401557473,0.033334787874220444
PANSA,0.21269899577787385,0.2711402902051376
NAVIAIR,0.2983253172732768,0.721667318389719
LVNL,1.3166854007932105,1.321330476369747
IAA,0.3850151986637407,0.5599886534467585
LGS,0.060117737374399516,0.0566438988785374
MATS,0.056038673094297976,0.05992997958229202
MUAC,0.6864807085340605,6.0179562832589895
Oro Navigacija,0.07705247604201805,0.0923112930506639
NAV Portugal (Continental),0.14654859290177427,4.198429527428509
ROMATSA,0.25439895415981684,0.19132257686552856
SMATSA,0.9146159546832359,7.292967969677602
Skyguide,1.1931588772090533,2.0226116089593638
UkSATSE,0.04258861206144385,0.06808472426630581
Sakaeronavigatsia,1.2393983351800004,1.6164937121888954
Slovenia Control,2.138443507683639,2.967694305587144
skeyes,4.315112846948774,3.2753501178383124
Austro Control,0.7732295115008364,1.0413597999577269
DHMI,0.3119345663852093,2.2479915150004617
ENAV,0.3767436209016671,1.00031884043551
BULATSA,0.3392270902233227,0.3797058409785563
EANS,0.04785528557866867,0.04881641709135857
ARMATS,0.056124032939170974,0.055954214602420775
DCAC Cyprus,0.2408173441521733,3.0720095879573703
ANS CR,0.7720067178437794,0.6854255151000718
Avinor (Continental),0.21390140821898795,0.18805437712361023
HCAA,0.1400337112901781,0.20175882837638304
DSNA,0.28399775166507224,0.5748762991393435
Croatia Control,0.8369973127528805,1.6753689074904028
ENAIRE,0.22515179188125028,0.20432358057961364
DFS,0.6478262889177534,0.7879948176341695
ANS Finland,0.18937226426638037,0.18377096985634572
Albcontrol,0.42363081457372326,0.4952678952680827
HungaroControl,0.42818269718169094,0.29566019600168847
LPS,0.645005065734643,0.5389049105346138
LFV,0.163603614048643,0.15083501224398546
M-NAV,0.6486636967014389,1.1197555093003928
MOLDATSA,0.03452267401557473,0.033334787874220444
NAVIAIR,0.2983253172732768,0.721667318389719
NATS (Continental),1.9465539712238575,27.72549145339204
PANSA,0.21269899577787385,0.2711402902051376
IAA,0.3850151986637407,0.5599886534467585
LVNL,1.3166854007932105,1.321330476369747
LGS,0.060117737374399516,0.0566438988785374
MUAC,0.6864807085340605,6.0179562832589895
MATS,0.056038673094297976,0.05992997958229202
Oro Navigacija,0.07705247604201805,0.0923112930506639
ROMATSA,0.25439895415981684,0.19132257686552856
NAV Portugal (Continental),0.14654859290177427,4.198429527428509
SMATSA,0.9146159546832359,7.292967969677602
UkSATSE,0.04258861206144385,0.06808472426630581
Skyguide,1.1931588772090533,2.0226116089593638
Sakaeronavigatsia,1.2393983351800004,1.6164937121888954
skeyes,4.315112846948774,3.2753501178383124
Slovenia Control,2.138443507683639,2.967694305587144
ENAV,0.3767436209016671,1.00031884043551
ANS CR,0.7720067178437794,0.6854255151000718
Austro Control,0.7732295115008364,1.0413597999577269
ARMATS,0.056124032939170974,0.055954214602420775
BULATSA,0.3392270902233227,0.3797058409785563
DHMI,0.3119345663852093,2.2479915150004617
EANS,0.04785528557866867,0.04881641709135857
DCAC Cyprus,0.2408173441521733,3.0720095879573703
HCAA,0.1400337112901781,0.20175882837638304
Croatia Control,0.8369973127528805,1.6753689074904028
ANS Finland,0.18937226426638037,0.18377096985634572
Avinor (Continental),0.21390140821898795,0.18805437712361023
DSNA,0.28399775166507224,0.5748762991393435
Albcontrol,0.42363081457372326,0.4952678952680827
DFS,0.6478262889177534,0.7879948176341695
ENAIRE,0.22515179188125028,0.20432358057961364
HungaroControl,0.42818269718169094,0.29566019600168847
LFV,0.163603614048643,0.15083501224398546
NATS (Continental),1.9465539712238575,27.72549145339204
M-NAV,0.6486636967014389,1.1197555093003928
MOLDATSA,0.03452267401557473,0.033334787874220444
LPS,0.645005065734643,0.5389049105346138
PANSA,0.21269899577787385,0.2711402902051376
NAVIAIR,0.2983253172732768,0.721667318389719
IAA,0.3850151986637407,0.5599886534467585
LGS,0.060117737374399516,0.0566438988785374
NAV Portugal (Continental),0.14654859290177427,4.198429527428509
MUAC,0.6864807085340605,6.0179562832589895
LVNL,1.3166854007932105,1.321330476369747
MATS,0.056038673094297976,0.05992997958229202
ROMATSA,0.25439895415981684,0.19132257686552856
Oro Navigacija,0.07705247604201805,0.0923112930506639
SMATSA,0.9146159546832359,7.292967969677602
Skyguide,1.1931588772090533,2.0226116089593638
UkSATSE,0.04258861206144385,0.06808472426630581
Sakaeronavigatsia,1.2393983351800004,1.6164937121888954
Slovenia Control,2.138443507683639,2.967694305587144
skeyes,4.315112846948774,3.2753501178383124
